ID,Birth Year,Education,Marital Status,Income,Kids at Home,Teenagers at Home,Customer Enrolment Data,Recency,Complains,Amt_Wines_2Yrs,Amt_Fruits_2Yrs,Amt_Meat_Prod_2Yrs,Amt_Fish_Prod_2Yrs,Amount_Sweet_Prod_2Yrs,Amount_Gold_Prod_2Yrs,Purchases with Disc.,Off._  Accpt_Cmp1,Off._  Accpt_Cmp2,Off._  Accpt_Cmp3,Off._  Accpt_Cmp4,Off._  Accpt_Cmp5,Off._  Accpt_Last_Cmp,No. of Web Purchases,No. of Catalogue Purchases,No.  Of Store Purchases,No. of Web Visits Last Month
7829,1900,2N Cycle,Divorced,"? 36,640",1,0,26-09-2013,99,1,15,6,8,7,4,25,1,0,0,0,0,0,0,2,1,2,5
1324,1988,Graduation,Married,"? 38,872",1,0,30-05-2013,93,0,23,3,21,3,19,22,2,0,0,0,0,0,0,3,0,3,8
326,1973,Graduation,Married,"? 51,148",1,1,18-02-2013,38,0,235,6,45,8,9,12,4,0,0,0,0,0,0,5,1,6,6
7224,1977,Graduation,Married,"? 31,353",1,1,29-12-2013,24,0,10,0,10,3,1,7,2,0,0,0,0,0,0,1,1,2,8
6999,1980,Master,Married,"? 69,661",0,0,13-05-2014,80,0,656,16,106,32,16,8,1,0,0,0,0,0,0,7,3,12,3
9938,1954,Graduation,Married,"? 80,067",0,0,19-09-2013,82,0,519,17,813,27,173,51,1,0,0,0,0,1,0,4,6,6,2
6422,1954,Graduation,Married,"? 86,718",0,0,17-01-2013,20,0,344,189,482,50,33,172,1,0,0,0,0,0,0,5,6,5,2
3182,1973,Phd,Single,"? 46,854",1,1,31-03-2014,81,0,96,1,79,7,1,79,6,0,0,1,0,0,1,5,1,3,8
7300,1952,Graduation,Divorced,"? 69,142",0,1,29-06-2014,50,0,448,4,34,6,4,39,3,0,0,0,1,0,0,8,1,7,5
10424,1968,Graduation,Single,"? 75,922",0,0,09-12-2013,60,0,265,138,553,224,23,92,1,0,0,0,0,0,0,4,4,9,1
8727,1978,Graduation,Divorced,"? 63,693",0,1,14-10-2013,63,0,587,43,337,42,87,54,3,0,0,0,0,0,0,11,6,9,6
2798,1977,Phd,Together,"? 1,02,160",0,0,02-11-2012,54,0,763,29,138,76,176,58,0,1,0,0,1,1,1,7,9,10,4
1030,1965,Phd,Single,"? 40,637",1,1,17-07-2013,72,0,22,0,13,0,0,3,2,0,0,0,0,0,0,1,0,3,7
624,1984,Master,Single,"? 18,890",0,0,10-11-2012,5,0,6,4,1,7,2,15,1,0,0,1,0,0,1,0,1,2,6
5176,1988,Graduation,Together,"? 29,604",1,0,08-12-2013,88,0,7,6,13,7,6,14,1,0,0,1,0,0,0,1,0,3,9
5552,1963,Master,Divorced,"? 48,721",1,1,13-05-2013,50,0,81,18,113,47,13,21,6,0,0,0,0,0,0,4,2,5,6
868,1966,Graduation,Married,"? 44,794",0,1,08-06-2014,99,0,54,0,7,0,0,4,1,0,0,0,0,0,0,2,0,3,6
380,1954,Graduation,Divorced,"? 64,497",0,1,10-09-2012,17,0,1170,48,320,42,32,192,5,0,0,1,0,0,1,11,4,9,8
2677,1956,Graduation,Together,"? 46,097",0,1,31-03-2013,11,0,72,24,68,65,4,8,5,0,0,0,0,0,0,3,1,6,4
6521,1954,Graduation,Together,"? 77,972",0,0,18-03-2014,18,0,613,22,319,33,102,12,1,0,0,0,0,0,0,4,6,9,1
6927,1968,Phd,Married,"? 44,377",1,1,05-10-2012,70,0,224,0,30,0,0,10,8,0,0,0,0,0,0,5,1,5,8
2877,1974,Master,Together,"? 46,014",1,1,21-01-2013,21,0,410,0,59,19,9,44,10,0,0,0,0,0,0,7,1,8,7
0,1985,Graduation,Married,"? 70,951",0,0,04-05-2013,66,0,239,10,554,254,87,54,1,0,0,0,0,0,0,3,4,9,1
1584,1977,Graduation,Married,"? 41,443",1,0,01-04-2014,79,0,171,7,171,25,19,89,6,0,0,0,0,0,0,8,1,5,8
7264,1978,2N Cycle,Single,"? 52,195",2,1,12-05-2014,2,0,12,0,4,0,0,1,1,0,0,0,0,0,0,1,0,2,8
6274,1948,Master,Married,"? 83,790",0,0,15-11-2013,81,0,1076,16,417,42,48,16,1,0,0,0,1,1,0,8,10,6,3
1377,1954,Master,Widow,"? 44,551",0,1,31-08-2013,24,0,182,4,33,0,0,66,2,0,0,0,0,0,0,4,1,5,7
454,1980,Graduation,Together,"? 69,508",1,0,14-11-2012,48,0,824,32,162,42,32,43,2,0,0,0,0,0,0,11,4,11,6
1755,1988,2N Cycle,Together,"? 45,204",1,0,11-04-2014,93,0,30,11,25,29,1,18,1,0,0,0,0,0,0,1,1,4,3
2075,1969,Graduation,Married,"? 72,460",0,0,14-11-2013,56,0,377,10,540,80,30,10,1,0,0,0,0,0,0,3,5,7,1
4785,1970,Phd,Together,"? 77,622",0,2,14-04-2014,3,0,520,7,154,19,0,14,2,0,0,0,0,0,0,6,3,11,3
9076,1980,Phd,Married,"? 30,732",1,0,05-01-2013,44,0,155,1,25,0,1,3,4,0,0,0,0,0,0,4,1,4,8
7079,1962,Graduation,Divorced,"? 63,887",0,1,08-09-2012,38,0,897,23,207,15,11,92,5,0,0,0,0,0,0,9,6,12,6
4653,1978,Graduation,Together,"? 42,011",1,0,26-03-2013,46,0,131,0,16,2,1,39,4,0,0,0,0,0,0,3,1,4,8
7375,1976,Graduation,Together,"? 51,369",0,1,25-10-2012,84,0,297,7,79,0,11,182,2,0,0,0,0,0,0,8,2,4,8
709,1952,Graduation,Divorced,"? 51,537",0,1,09-12-2012,27,0,787,20,204,0,0,92,3,0,0,0,0,0,0,2,2,11,8
460,1972,Phd,Married,"? 79,930",0,0,08-08-2012,72,0,792,86,740,67,51,17,1,0,0,0,0,0,0,3,5,8,2
3726,1986,Phd,Together,"? 34,320",1,0,16-02-2014,66,0,4,1,9,3,0,0,1,0,0,0,0,0,0,1,0,2,8
6798,1966,Graduation,Single,"? 37,070",1,1,20-03-2013,30,0,231,7,137,4,15,39,9,0,0,0,0,0,1,5,1,8,7
5341,1962,2N Cycle,Divorced,"? 81,975",0,1,05-01-2013,2,0,983,76,184,180,138,27,1,0,0,0,0,1,0,6,3,4,7
1606,1971,Graduation,Together,"? 38,590",1,0,15-05-2013,65,0,3,1,8,4,3,3,1,0,0,0,0,0,0,1,0,2,8
9617,1951,Graduation,Single,"? 15,033",0,0,16-04-2014,37,0,0,4,5,6,0,4,1,0,0,0,0,0,0,1,0,3,3
3233,1965,Phd,Married,"? 62,745",0,1,23-03-2013,89,0,562,21,464,28,10,32,3,0,0,0,0,0,0,7,8,11,5
89,1975,2N Cycle,Married,"? 22,212",1,0,09-12-2013,49,0,5,9,20,6,8,21,2,0,0,0,0,0,0,2,0,4,6
2936,1982,Master,Together,"? 23,661",1,0,04-12-2013,46,0,18,0,4,0,0,1,1,0,0,0,0,0,0,1,0,3,7
9449,1958,Phd,Single,"? 79,761",0,1,04-10-2013,32,0,415,5,124,15,35,11,1,0,0,0,0,0,0,5,2,11,3
7297,1973,Graduation,Single,"? 7,500",1,0,26-12-2013,54,0,5,3,10,12,7,20,4,0,0,0,0,0,0,3,1,3,7
11004,1893,2N Cycle,Single,"? 60,182",0,1,17-05-2014,23,0,8,0,5,7,0,2,1,0,0,0,0,0,0,1,0,2,4
313,1968,Graduation,Widow,"? 73,455",0,0,28-10-2013,98,0,901,61,757,186,163,20,1,0,0,0,1,0,0,6,5,10,3
9940,1958,Graduation,Together,"? 64,961",0,1,23-12-2012,97,0,382,114,276,75,124,38,2,0,0,0,0,0,0,6,4,4,3
10735,1971,Graduation,Single,"? 22,804",1,0,31-07-2013,75,0,14,1,7,2,1,1,1,0,0,0,0,0,0,2,0,2,9
9529,1990,Graduation,Married,"? 73,687",0,0,28-11-2013,8,0,559,153,503,218,13,181,1,1,0,0,0,0,1,3,9,9,2
6439,1958,Graduation,Married,"? 61,074",0,1,17-08-2012,37,0,789,0,133,0,28,152,7,0,0,0,0,0,0,11,5,8,7
7411,1964,Phd,Married,"? 31,686",1,1,05-06-2014,31,0,11,0,5,0,0,1,2,0,0,0,0,0,0,1,0,3,6
2176,1972,Graduation,Married,"? 80,134",1,0,20-05-2013,40,0,1218,16,272,104,0,80,2,1,0,0,1,1,1,5,3,6,6
9265,1953,Graduation,Married,"? 75,027",0,1,09-01-2013,74,0,925,64,179,133,12,77,2,0,0,0,0,0,0,9,4,6,5
8867,1988,Phd,Married,"? 67,546",0,0,31-08-2012,90,0,864,134,768,150,38,172,1,0,0,0,0,0,0,4,10,5,3
8932,1969,Master,Together,"? 65,176",0,1,29-10-2012,57,0,960,28,183,220,70,70,4,0,0,0,0,0,0,9,6,6,6
10236,1975,Master,Single,"? 31,160",1,0,16-09-2013,59,0,16,3,25,6,1,13,2,0,0,0,0,0,0,2,0,3,8
6340,1985,Graduation,Single,"? 29,938",1,0,27-10-2013,52,0,3,3,7,0,2,11,2,0,0,0,0,0,0,1,0,3,6
10089,1974,Graduation,Divorced,"? 1,02,692",0,0,05-04-2013,5,0,168,148,444,32,172,148,1,1,1,0,1,1,1,6,9,13,2
2227,1958,2N Cycle,Together,"? 26,490",0,0,22-09-2012,92,0,45,47,52,21,20,25,2,0,0,0,0,0,0,3,1,5,6
10992,1967,Graduation,Together,"? 75,702",1,1,29-08-2012,77,0,650,28,353,45,42,30,5,0,0,0,0,0,0,4,6,11,8
5304,1974,Phd,Single,"? 30,899",1,0,13-10-2012,35,0,24,0,8,0,0,1,2,0,0,0,0,0,0,1,0,3,6
309,1961,Phd,Together,"? 63,342",0,1,16-10-2012,48,0,918,21,118,13,10,21,3,0,0,0,1,0,0,8,3,5,6
3406,1964,Graduation,Single,"? 45,989",0,1,22-10-2012,97,0,138,33,87,28,24,12,4,0,0,0,0,0,0,3,2,7,3
2661,1964,Graduation,Single,"? 18,701",1,1,04-06-2013,95,0,12,4,2,10,6,10,4,0,0,0,0,0,0,2,0,4,5
3153,1957,Phd,Single,"? 40,737",2,1,08-12-2013,24,0,11,0,4,0,0,2,1,0,0,0,0,0,0,1,0,2,8
10264,1979,Graduation,Divorced,"? 15,287",1,0,10-10-2012,60,0,1,2,8,4,3,13,2,0,0,1,0,0,1,1,1,2,7
1184,1968,Phd,Divorced,"? 69,674",0,2,22-05-2013,46,0,554,41,215,11,0,24,3,0,0,0,0,0,0,10,2,10,5
4200,1970,Master,Married,"? 44,159",1,0,17-06-2014,85,0,167,2,62,24,13,7,4,0,0,0,0,0,0,4,1,6,5
9396,1978,Phd,Married,"? 37,717",1,0,23-11-2012,31,0,9,0,6,4,1,5,1,0,0,0,0,0,0,1,0,2,9
2387,1952,Master,Together,"? 43,776",1,1,03-02-2013,9,0,177,2,71,3,2,20,6,0,0,0,0,0,1,5,2,4,8
6690,1966,Master,Married,"? 38,179",1,1,14-03-2013,30,0,38,4,22,4,2,20,4,0,0,0,0,0,0,3,1,3,7
1225,1963,Graduation,Married,"? 80,124",0,0,26-06-2014,47,0,483,84,398,205,84,241,1,0,0,1,0,0,0,3,7,8,1
9703,1970,Phd,Married,"? 38,097",1,1,15-10-2012,70,0,77,2,35,0,1,69,4,0,0,1,0,0,1,3,2,2,7
291,1970,Graduation,Married,"? 72,940",0,0,19-06-2013,13,0,182,74,298,162,149,116,1,0,0,0,0,0,0,3,3,6,1
4557,1970,Graduation,Together,"? 22,070",1,0,04-10-2013,11,0,10,7,19,8,2,21,2,0,0,0,0,0,0,2,2,2,6
2379,1953,Graduation,Single,"? 69,267",0,0,22-09-2012,31,0,778,44,499,95,73,146,2,0,0,0,0,0,1,3,4,5,7
5726,1983,Master,Single,"? 31,788",1,0,20-03-2014,15,1,16,7,23,0,8,6,3,0,0,0,0,0,0,3,0,4,5
3066,1975,Phd,Together,"? 61,905",0,1,04-02-2014,2,0,167,0,43,6,2,13,2,0,0,0,0,0,0,4,2,4,5
6336,1960,Graduation,Married,"? 29,315",1,1,06-04-2014,55,0,13,2,14,8,7,4,4,0,0,0,0,0,0,2,0,4,6
10967,1963,Graduation,Divorced,"? 33,378",1,1,06-02-2013,38,0,33,6,40,3,7,10,3,0,0,0,0,0,0,2,0,4,7
2304,1963,Phd,Together,"? 66,313",0,1,16-09-2013,86,0,625,7,99,10,22,7,2,0,0,0,0,0,0,6,3,12,4
3445,1956,Graduation,Single,"? 60,714",0,0,17-01-2013,56,0,216,162,224,101,92,162,2,0,0,0,0,0,1,7,4,10,5
7828,1981,Master,Together,"? 77,882",0,0,30-04-2014,29,0,68,129,396,188,22,15,1,0,0,0,0,0,0,3,3,5,1
3762,1986,Phd,Single,"? 69,867",0,0,02-04-2013,30,0,196,0,512,33,130,54,1,1,0,0,0,0,1,3,5,8,1
4391,1968,Master,Divorced,"? 63,841",0,1,21-04-2013,64,0,635,15,100,20,7,131,1,0,0,0,0,0,0,9,3,9,6
4669,1981,Basic,Married,"? 24,480",1,0,11-02-2013,46,0,4,19,9,28,25,17,3,0,0,0,0,0,0,3,0,4,7
10144,1976,Graduation,Together,"? 51,369",0,1,25-10-2012,84,0,297,7,79,0,11,182,2,0,0,0,0,0,0,8,2,4,8
8652,1946,Graduation,Together,"? 37,760",0,0,31-08-2012,20,0,84,5,38,150,12,28,2,0,0,0,0,0,0,4,1,6,7
1672,1974,Phd,Together,"? 65,640",0,1,01-03-2014,74,0,204,7,149,20,15,66,1,0,0,0,0,0,0,5,1,8,2
8962,1975,Master,Married,"? 44,319",1,1,17-04-2014,18,0,26,0,8,0,0,3,2,0,0,0,0,0,0,2,0,3,5
9974,1974,Graduation,Married,"? 30,631",1,0,12-07-2013,75,0,15,6,20,4,5,20,1,0,0,0,0,0,0,3,1,2,7
10983,1952,Graduation,Together,"? 75,278",0,0,29-01-2013,17,0,304,98,230,150,74,74,1,0,0,0,0,0,0,6,3,13,3
8148,1956,Master,Together,"? 50,898",1,1,08-01-2013,88,0,285,28,242,55,114,135,13,0,0,0,0,0,0,6,2,12,5
10102,1966,Graduation,Widow,"? 79,946",0,0,12-05-2014,19,0,395,183,565,166,141,28,1,0,0,0,0,0,0,5,11,5,3
4697,1949,Master,Divorced,"? 35,416",0,0,13-06-2013,62,0,248,3,81,4,3,51,3,0,0,0,0,0,0,7,1,5,8
9262,1984,2N Cycle,Together,"? 32,414",0,0,04-07-2013,11,0,20,6,5,0,9,12,1,0,0,1,0,0,0,1,0,3,7
7254,1969,Graduation,Together,"? 38,361",1,0,27-12-2013,74,0,39,0,56,20,8,14,3,0,0,0,0,0,0,3,1,3,7
4543,1980,Graduation,Married,"? 82,497",0,0,31-10-2012,32,0,777,129,573,216,21,203,1,0,0,0,0,1,0,2,7,9,4
4927,1971,Graduation,Together,"? 16,626",2,0,15-01-2014,76,0,8,3,22,21,1,13,3,0,0,0,0,0,0,3,0,3,9
10451,1965,Graduation,Together,"? 29,672",1,1,12-03-2013,6,0,9,1,3,0,4,8,1,0,0,0,0,0,0,0,0,3,6
2926,1952,Master,Together,"? 55,951",0,1,23-08-2012,62,0,1241,0,80,0,13,40,3,0,1,0,1,0,0,3,6,11,8
2874,1988,2N Cycle,Divorced,"? 35,388",1,0,07-03-2013,20,0,6,4,7,4,3,8,1,0,0,0,0,0,0,1,0,3,7
9738,1986,Master,Together,"? 42,386",1,0,13-01-2013,43,0,65,4,16,0,4,11,1,0,0,0,0,0,0,3,0,3,8
7119,1982,Graduation,Single,"? 68,627",0,0,12-01-2013,45,0,395,15,263,60,54,38,1,0,0,0,0,0,0,2,3,6,1
3924,1965,Phd,Divorced,"? 57,912",0,1,17-03-2014,34,0,801,0,80,0,0,35,5,0,0,0,1,0,0,8,3,12,5
5827,1958,Graduation,Divorced,"? 35,246",1,1,16-04-2014,53,0,36,0,12,2,2,10,4,0,0,0,0,0,0,3,1,3,5
5596,1956,2N Cycle,Together,"? 58,821",0,1,12-10-2013,44,0,513,14,154,19,0,28,1,0,0,0,0,0,0,9,2,9,6
10812,1978,Phd,Married,"? 46,377",1,0,01-03-2014,89,0,37,0,46,4,3,0,1,0,0,0,0,0,0,2,1,3,4
1717,1988,Graduation,Single,"? 39,747",1,0,13-04-2014,43,0,80,15,93,20,13,52,3,0,0,0,0,0,0,5,1,4,8
9491,1984,Graduation,Together,"? 23,976",1,0,27-12-2013,68,0,14,1,21,2,3,25,3,0,0,0,0,0,0,3,1,3,7
9274,1961,Master,Married,"? 80,950",0,0,28-03-2013,44,0,525,147,112,219,147,63,1,1,0,0,0,0,0,6,7,9,2
6609,1966,Graduation,Widow,"? 27,038",0,0,18-09-2012,64,0,1,26,25,17,23,15,1,0,0,0,0,0,1,3,0,3,9
6963,1947,Graduation,Single,"? 77,457",0,0,05-03-2014,85,0,675,11,400,15,45,11,1,0,0,0,0,1,0,2,5,10,1
4440,1964,Master,Married,"? 64,100",0,1,10-09-2013,93,0,509,0,27,0,0,10,1,0,0,0,1,0,0,8,3,6,7
1379,1992,Master,Together,"? 42,670",0,0,27-04-2013,12,0,154,2,46,20,4,15,1,0,0,0,0,0,0,4,2,4,4
10032,1976,Graduation,Divorced,"? 12,571",1,0,18-01-2014,86,0,3,5,14,2,12,17,4,0,0,0,0,0,0,3,1,3,6
2826,1967,Graduation,Married,"? 22,574",2,1,28-10-2013,28,0,25,0,8,2,0,2,2,0,0,0,0,0,0,2,0,3,7
2437,1989,Graduation,Married,NA,0,0,03-06-2013,69,0,861,138,461,60,30,61,1,1,0,0,1,0,0,6,5,12,3
6320,1976,Master,Single,"? 70,893",0,0,06-02-2013,42,0,768,44,561,77,44,14,1,0,0,0,0,0,0,6,6,10,3
3050,1966,Graduation,Married,"? 54,198",1,1,17-12-2013,13,0,185,0,28,3,2,17,6,0,0,0,0,0,0,3,1,6,4
231,1956,Master,Together,"? 28,839",1,1,11-03-2014,86,0,24,0,7,0,0,1,2,0,0,0,0,0,0,2,0,3,5
2392,1972,Graduation,Married,"? 40,321",1,1,29-07-2013,59,0,44,4,21,6,0,27,2,0,0,0,0,0,0,3,0,3,7
9478,1985,Graduation,Single,"? 66,503",1,0,14-08-2012,30,0,91,64,128,65,3,50,2,0,0,0,0,0,0,4,3,6,3
113,1951,Graduation,Married,"? 30,833",1,1,16-07-2013,33,0,11,0,7,3,1,6,2,0,0,0,0,0,0,1,0,3,5
2863,1970,Graduation,Single,NA,1,2,23-08-2013,67,0,738,20,172,52,50,20,6,1,0,0,1,0,0,2,3,10,7
1802,1971,Graduation,Married,"? 64,795",0,1,17-01-2013,23,0,412,5,119,38,29,77,3,0,0,0,0,0,0,3,3,12,2
520,1974,Graduation,Married,"? 34,421",1,0,01-07-2013,81,0,3,3,7,6,2,9,1,0,0,0,0,0,0,1,0,2,7
8275,1965,Phd,Divorced,"? 47,025",1,1,09-02-2014,6,0,16,0,3,0,0,1,1,0,0,0,0,0,0,1,0,2,7
9750,1961,Phd,Divorced,"? 64,325",0,1,07-02-2013,41,0,731,60,353,78,12,73,5,0,0,0,0,0,0,10,3,5,7
2607,1953,Graduation,Single,"? 40,464",0,1,11-01-2013,78,0,424,17,118,7,23,41,6,0,0,0,0,0,0,8,2,8,8
7214,1957,Graduation,Married,"? 62,187",0,0,05-07-2013,49,0,792,0,275,45,45,126,1,0,0,0,0,0,0,4,8,5,3
5835,1976,Phd,Divorced,"? 14,849",1,0,02-07-2013,39,0,21,2,28,3,2,9,3,0,0,0,0,0,0,2,0,4,8
3896,1984,Graduation,Married,"? 27,255",1,0,07-11-2013,3,0,22,1,11,0,1,2,1,0,0,0,0,0,0,1,0,3,7
10350,1950,Phd,Married,"? 54,432",2,1,09-05-2013,37,0,33,0,5,0,0,0,1,0,0,0,0,0,0,1,0,3,4
7786,1986,Phd,Single,"? 29,999",1,0,13-02-2013,22,0,68,7,59,10,5,11,4,0,0,0,0,0,0,3,1,4,8
2861,1983,Graduation,Single,"? 24,072",1,0,16-04-2013,79,0,9,1,6,3,0,4,1,0,0,0,0,0,0,1,0,2,8
663,1989,Phd,Single,"? 33,996",0,0,11-09-2013,46,0,40,2,15,8,0,6,1,0,0,0,0,0,0,1,1,3,4
10675,1956,Phd,Married,"? 66,334",0,1,03-04-2013,82,0,909,11,218,0,0,23,2,0,0,0,0,0,1,9,3,5,5
2521,1971,Master,Married,"? 35,178",1,0,10-01-2013,10,0,23,1,13,2,2,18,1,0,0,1,0,0,1,1,1,2,7
9592,1983,Graduation,Together,"? 22,010",1,0,30-06-2013,51,0,11,2,9,3,0,8,2,0,0,0,0,0,0,2,0,3,8
10151,1960,Graduation,Divorced,"? 62,204",0,2,12-09-2012,38,0,317,46,247,151,46,139,1,0,0,0,0,0,0,4,5,12,3
7381,1968,Graduation,Divorced,"? 75,693",0,0,06-12-2012,10,0,797,153,293,72,97,30,1,1,0,0,1,1,1,11,4,6,4
4099,1972,Graduation,Married,"? 30,675",1,0,12-11-2012,14,0,10,2,16,11,2,21,1,0,0,0,0,0,0,1,0,3,8
9560,1965,Graduation,Together,"? 83,003",0,0,03-03-2013,18,0,856,61,570,40,25,122,1,0,0,0,0,1,1,7,6,8,3
1150,1899,Phd,Together,"? 83,532",0,0,26-09-2013,36,0,755,144,562,104,64,224,1,0,0,0,0,1,0,4,6,4,1
10172,1988,Graduation,Single,"? 68,655",0,0,10-08-2012,95,0,456,19,832,75,118,38,1,0,0,0,0,0,0,4,5,11,3
11191,1986,Graduation,Divorced,"? 41,411",0,0,07-12-2013,11,0,37,32,38,11,3,18,1,0,0,0,0,0,0,2,1,4,6
9707,1969,Phd,Married,"? 55,212",0,1,23-11-2012,65,0,1103,0,45,0,0,34,3,0,1,0,1,0,0,4,2,11,8
6245,1950,Phd,Together,"? 59,292",0,1,13-06-2013,71,0,378,14,68,19,14,14,2,0,0,0,0,0,0,3,5,8,3
8234,1973,Basic,Together,"? 27,190",1,0,15-08-2013,13,0,1,6,7,0,1,3,1,0,0,1,0,0,1,1,0,2,8
1411,1952,Graduation,Divorced,"? 82,623",0,0,10-11-2013,58,0,204,34,204,172,153,173,1,0,0,0,0,0,0,2,9,4,1
8553,1965,Graduation,Married,"? 44,300",1,1,23-06-2013,65,0,30,0,9,0,0,3,2,0,0,0,0,0,0,1,0,3,6
1826,1970,Graduation,Divorced,"? 84,835",0,0,16-06-2014,0,0,189,104,379,111,189,218,1,0,0,0,0,0,1,4,4,6,1
8842,1971,Graduation,Widow,"? 30,372",1,1,25-12-2012,33,0,15,0,12,7,3,7,3,0,0,0,0,0,0,2,0,3,7
11030,1976,Master,Married,"? 33,181",1,0,03-01-2014,90,0,9,0,3,0,0,4,1,0,0,1,0,0,0,1,0,2,6
2579,1957,Graduation,Married,"? 71,113",0,1,17-12-2013,95,0,495,33,255,11,33,8,4,0,0,0,0,0,0,6,7,9,4
175,1986,Graduation,Married,"? 71,952",1,0,10-01-2013,93,0,656,80,455,52,107,93,2,0,0,1,0,1,0,8,4,8,4
9185,1966,Phd,Single,"? 69,759",0,0,28-10-2013,38,0,452,20,514,13,30,0,3,0,0,0,0,0,1,4,6,5,3
11056,1974,Graduation,Married,"? 72,099",0,0,27-10-2012,18,0,546,91,410,119,0,22,1,0,0,0,0,0,0,3,4,10,1
9365,1976,Phd,Single,"? 60,000",0,1,22-12-2012,57,0,1048,0,217,0,0,12,5,0,0,0,0,0,0,11,3,5,6
6201,1978,Graduation,Single,"? 38,643",1,1,29-11-2013,45,1,22,2,14,0,1,10,2,0,0,0,0,0,0,2,0,3,7
2061,1955,Graduation,Married,"? 50,737",0,1,11-05-2013,61,0,78,0,11,0,0,10,1,0,0,0,1,0,0,2,0,4,6
6184,1969,Phd,Married,"? 68,462",0,0,12-12-2012,6,0,561,64,785,84,128,48,1,0,0,0,0,0,0,3,3,8,1
6142,1943,Master,Married,"? 65,073",0,0,20-08-2013,65,1,629,17,177,69,0,8,1,0,0,0,0,0,0,5,3,5,2
4107,1948,Phd,Together,"? 46,681",0,2,08-10-2013,52,0,269,15,69,15,19,38,2,0,0,0,0,0,0,4,6,4,5
7274,1957,Graduation,Married,"? 78,618",0,0,28-09-2012,87,0,736,163,818,212,163,61,1,0,0,0,1,0,0,4,7,10,2
9336,1969,Phd,Widow,"? 62,187",0,1,22-03-2014,38,0,512,0,83,0,0,41,3,0,0,0,0,0,0,6,2,10,4
2958,1978,Graduation,Married,"? 28,442",2,0,24-02-2014,53,0,19,3,10,11,8,6,3,0,0,0,0,0,0,2,1,4,4
933,1978,Phd,Married,"? 37,717",1,0,23-11-2012,31,0,9,0,6,4,1,5,1,0,0,0,0,0,0,1,0,2,9
5837,1967,Graduation,Married,"? 51,479",1,1,28-12-2012,67,0,247,8,160,6,8,65,7,0,0,0,0,0,0,6,3,6,7
10704,1969,Graduation,Single,"? 54,803",0,1,21-08-2012,65,0,404,0,92,28,27,142,2,0,0,0,0,0,0,6,2,9,4
5125,1960,Graduation,Married,"? 79,530",0,0,17-05-2013,64,0,333,0,815,129,42,29,1,0,0,0,0,0,0,4,10,11,2
4432,1976,Graduation,Divorced,"? 31,615",1,0,16-03-2013,82,0,2,3,20,6,11,9,2,0,0,0,0,0,0,2,0,3,7
5955,1962,Graduation,Together,"? 72,025",0,0,17-11-2012,27,0,833,33,549,151,133,233,1,0,0,0,0,0,0,4,3,8,3
2928,1975,Phd,Single,"? 52,614",0,1,01-12-2012,63,0,789,0,142,12,9,38,2,0,0,0,0,0,0,2,4,8,8
5680,1984,2N Cycle,Married,"? 35,684",1,0,22-04-2014,66,0,10,4,7,0,6,3,1,0,0,0,0,0,0,1,0,3,6
10313,1975,Graduation,Married,"? 48,178",1,1,28-10-2012,69,0,159,4,45,6,2,38,6,0,0,0,0,0,0,5,1,4,8
2557,1970,Master,Single,"? 29,548",1,0,29-08-2013,52,0,7,1,6,3,1,11,1,0,0,1,0,0,0,1,1,2,4
1245,1966,Graduation,Single,"? 63,810",0,1,11-11-2012,45,0,977,12,253,16,12,101,4,0,0,0,1,0,0,4,3,12,8
1519,1972,Phd,Single,"? 38,578",1,1,22-06-2013,2,0,38,4,22,3,3,3,3,0,0,0,0,0,1,3,0,3,8
10703,1975,Master,Single,"? 46,098",1,1,18-08-2012,86,0,57,0,27,0,0,36,4,0,0,0,0,0,0,3,2,2,8
1726,1970,Graduation,Single,"? 22,585",0,0,18-03-2013,23,0,3,9,15,13,2,39,1,0,0,1,0,0,1,1,1,2,9
4459,1989,Graduation,Single,"? 30,279",1,0,30-12-2012,13,0,10,4,14,4,4,1,1,0,0,0,0,0,0,1,0,3,8
1729,1961,Phd,Together,"? 66,426",0,1,02-10-2013,14,0,1043,24,97,32,24,157,2,0,0,0,0,0,0,3,5,10,6
1517,1969,Graduation,Single,"? 30,822",1,0,14-06-2013,92,0,3,9,13,2,12,12,1,0,0,0,0,0,0,1,0,3,7
2098,1969,Phd,Married,"? 33,581",2,0,08-01-2013,38,0,11,0,5,0,0,1,1,0,0,0,0,0,0,1,0,2,8
9543,1985,Graduation,Married,"? 19,986",1,0,14-11-2013,74,0,3,6,5,0,2,6,1,0,0,0,0,0,0,0,0,3,7
6878,1954,Graduation,Widow,"? 27,421",0,0,12-12-2012,14,0,43,12,96,78,40,55,3,0,0,0,0,0,0,4,1,6,7
3310,1973,2N Cycle,Married,"? 35,688",2,1,22-08-2012,94,0,73,3,90,12,1,32,7,0,0,0,0,0,0,4,1,4,8
2724,1981,Master,Single,"? 36,143",1,0,30-03-2014,33,0,12,0,1,0,0,6,1,0,0,0,0,0,0,0,1,2,3
948,1971,Graduation,Single,"? 10,245",1,0,15-05-2013,32,0,4,7,7,6,4,13,3,0,0,0,0,0,0,1,2,2,5
6720,1968,Master,Together,"? 43,795",0,1,16-10-2013,11,0,314,11,53,4,3,107,3,0,0,0,1,0,1,7,3,4,7
6202,1960,Graduation,Together,"? 63,381",0,1,05-10-2012,78,0,571,50,142,33,50,159,4,0,0,0,0,0,0,4,5,13,2
